input log file location, C:\Users\qc_de\AppData\Local\Temp\quad-bench\out\part2_of_4_prompt_ar128_cl2048_2_of_4\qnn-profiling-data_0.log
qnn-profile-viewer version, v2.32.6.250402152434_116405
qnn-net-run version, v2.32.6.250402152434_116405
Backend version, v2.45.0.260326154327
Msg Timestamp, Message, Time, Unit of Measurement, Timing Source, Event Level, Event Identifier
43139839156,INIT,1383144,US,NETRUN,ROOT,null
43139839156,INIT,997175,US,BACKEND,ROOT,RPC (load binary) time
43139839156,INIT,984731,US,BACKEND,ROOT,QNN accelerator (load binary) time
43139839156,INIT,94146,US,BACKEND,ROOT,Accelerator (load binary) time
43139839156,INIT,67877,US,BACKEND,ROOT,Accelerator (load binary) time
43139839156,INIT,96015,US,BACKEND,ROOT,Accelerator (load binary) time
43139839156,INIT,91311,US,BACKEND,ROOT,Accelerator (load binary) time
43139839156,INIT,99742,US,BACKEND,ROOT,Accelerator (load binary) time
43139839156,INIT,124587,US,BACKEND,ROOT,Accelerator (load binary) time
43139839156,INIT,87959,US,BACKEND,ROOT,Accelerator (load binary) time
43139839156,INIT,102487,US,BACKEND,ROOT,Accelerator (load binary) time
43139839156,INIT,73559,US,BACKEND,ROOT,Accelerator (load binary) time
43139839156,INIT,143759,US,BACKEND,ROOT,Accelerator (load binary) time
43139839156,INIT,1383087,US,BACKEND,ROOT,QNN (load binary) time
0,COMPOSE GRAPHS,0,US,NETRUN,ROOT,null
43147627917,DE-INIT,328405,US,NETRUN,ROOT,null
43147627917,DE-INIT,4375,US,BACKEND,ROOT,RPC (deinit) time
43147627917,DE-INIT,3308,US,BACKEND,ROOT,QNN Accelerator (deinit) time
43147627917,DE-INIT,352,US,BACKEND,ROOT,Accelerator (deinit) time
43147627917,DE-INIT,254,US,BACKEND,ROOT,Accelerator (deinit) time
43147627917,DE-INIT,260,US,BACKEND,ROOT,Accelerator (deinit) time
43147627917,DE-INIT,249,US,BACKEND,ROOT,Accelerator (deinit) time
43147627917,DE-INIT,263,US,BACKEND,ROOT,Accelerator (deinit) time
43147627917,DE-INIT,257,US,BACKEND,ROOT,Accelerator (deinit) time
43147627917,DE-INIT,249,US,BACKEND,ROOT,Accelerator (deinit) time
43147627917,DE-INIT,269,US,BACKEND,ROOT,Accelerator (deinit) time
43147627917,DE-INIT,242,US,BACKEND,ROOT,Accelerator (deinit) time
43147627917,DE-INIT,802,US,BACKEND,ROOT,Accelerator (deinit) time
43147627917,DE-INIT,328385,US,BACKEND,ROOT,QNN (deinit) time
43140249824,EXECUTE,115563,US,NETRUN,ROOT,Graph 0: prompt_ar128_cl2048_2_of_4
43140249824,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43140249824,EXECUTE,110611,US,BACKEND,ROOT,RPC (execute) time
43140249824,EXECUTE,109708,US,BACKEND,ROOT,QNN accelerator (execute) time
43140249824,EXECUTE,109452,US,BACKEND,ROOT,Accelerator (execute) time
43140249824,EXECUTE,108294,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43140249824,EXECUTE,115536,US,BACKEND,ROOT,QNN (execute) time
43140860307,EXECUTE,112116,US,NETRUN,ROOT,Graph 0: prompt_ar128_cl2048_2_of_4
43140860307,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43140860307,EXECUTE,109883,US,BACKEND,ROOT,RPC (execute) time
43140860307,EXECUTE,109039,US,BACKEND,ROOT,QNN accelerator (execute) time
43140860307,EXECUTE,108778,US,BACKEND,ROOT,Accelerator (execute) time
43140860307,EXECUTE,108347,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43140860307,EXECUTE,112079,US,BACKEND,ROOT,QNN (execute) time
43140991956,EXECUTE,111467,US,NETRUN,ROOT,Graph 0: prompt_ar128_cl2048_2_of_4
43140991956,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43140991956,EXECUTE,109197,US,BACKEND,ROOT,RPC (execute) time
43140991956,EXECUTE,108398,US,BACKEND,ROOT,QNN accelerator (execute) time
43140991956,EXECUTE,108154,US,BACKEND,ROOT,Accelerator (execute) time
43140991956,EXECUTE,108000,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43140991956,EXECUTE,111450,US,BACKEND,ROOT,QNN (execute) time
43141124044,EXECUTE,111492,US,NETRUN,ROOT,Graph 0: prompt_ar128_cl2048_2_of_4
43141124044,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43141124044,EXECUTE,109483,US,BACKEND,ROOT,RPC (execute) time
43141124044,EXECUTE,108608,US,BACKEND,ROOT,QNN accelerator (execute) time
43141124044,EXECUTE,108363,US,BACKEND,ROOT,Accelerator (execute) time
43141124044,EXECUTE,108221,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43141124044,EXECUTE,111476,US,BACKEND,ROOT,QNN (execute) time
43141259748,EXECUTE,112364,US,NETRUN,ROOT,Graph 0: prompt_ar128_cl2048_2_of_4
43141259748,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43141259748,EXECUTE,109834,US,BACKEND,ROOT,RPC (execute) time
43141259748,EXECUTE,108792,US,BACKEND,ROOT,QNN accelerator (execute) time
43141259748,EXECUTE,108506,US,BACKEND,ROOT,Accelerator (execute) time
43141259748,EXECUTE,108324,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43141259748,EXECUTE,112339,US,BACKEND,ROOT,QNN (execute) time
43141402999,EXECUTE,112038,US,NETRUN,ROOT,Graph 0: prompt_ar128_cl2048_2_of_4
43141402999,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
