input log file location, C:\Users\qc_de\AppData\Local\Temp\quad-bench\out\part2_of_4_token_ar1_cl512_2_of_4\qnn-profiling-data_0.log
qnn-profile-viewer version, v2.32.6.250402152434_116405
qnn-net-run version, v2.32.6.250402152434_116405
Backend version, v2.45.0.260326154327
Msg Timestamp, Message, Time, Unit of Measurement, Timing Source, Event Level, Event Identifier
43050576047,INIT,1363427,US,NETRUN,ROOT,null
43050576047,INIT,986602,US,BACKEND,ROOT,RPC (load binary) time
43050576047,INIT,974518,US,BACKEND,ROOT,QNN accelerator (load binary) time
43050576047,INIT,92178,US,BACKEND,ROOT,Accelerator (load binary) time
43050576047,INIT,65861,US,BACKEND,ROOT,Accelerator (load binary) time
43050576047,INIT,90924,US,BACKEND,ROOT,Accelerator (load binary) time
43050576047,INIT,96951,US,BACKEND,ROOT,Accelerator (load binary) time
43050576047,INIT,100560,US,BACKEND,ROOT,Accelerator (load binary) time
43050576047,INIT,126957,US,BACKEND,ROOT,Accelerator (load binary) time
43050576047,INIT,89009,US,BACKEND,ROOT,Accelerator (load binary) time
43050576047,INIT,100261,US,BACKEND,ROOT,Accelerator (load binary) time
43050576047,INIT,73559,US,BACKEND,ROOT,Accelerator (load binary) time
43050576047,INIT,135082,US,BACKEND,ROOT,Accelerator (load binary) time
43050576047,INIT,1363381,US,BACKEND,ROOT,QNN (load binary) time
0,COMPOSE GRAPHS,0,US,NETRUN,ROOT,null
43053100504,DE-INIT,330623,US,NETRUN,ROOT,null
43053100504,DE-INIT,3898,US,BACKEND,ROOT,RPC (deinit) time
43053100504,DE-INIT,3174,US,BACKEND,ROOT,QNN Accelerator (deinit) time
43053100504,DE-INIT,326,US,BACKEND,ROOT,Accelerator (deinit) time
43053100504,DE-INIT,249,US,BACKEND,ROOT,Accelerator (deinit) time
43053100504,DE-INIT,267,US,BACKEND,ROOT,Accelerator (deinit) time
43053100504,DE-INIT,247,US,BACKEND,ROOT,Accelerator (deinit) time
43053100504,DE-INIT,241,US,BACKEND,ROOT,Accelerator (deinit) time
43053100504,DE-INIT,251,US,BACKEND,ROOT,Accelerator (deinit) time
43053100504,DE-INIT,240,US,BACKEND,ROOT,Accelerator (deinit) time
43053100504,DE-INIT,247,US,BACKEND,ROOT,Accelerator (deinit) time
43053100504,DE-INIT,239,US,BACKEND,ROOT,Accelerator (deinit) time
43053100504,DE-INIT,760,US,BACKEND,ROOT,Accelerator (deinit) time
43053100504,DE-INIT,330606,US,BACKEND,ROOT,QNN (deinit) time
43050866948,EXECUTE,33818,US,NETRUN,ROOT,Graph 0: token_ar1_cl512_2_of_4
43050866948,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43050866948,EXECUTE,31979,US,BACKEND,ROOT,RPC (execute) time
43050866948,EXECUTE,31348,US,BACKEND,ROOT,QNN accelerator (execute) time
43050866948,EXECUTE,31142,US,BACKEND,ROOT,Accelerator (execute) time
43050866948,EXECUTE,29990,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43050866948,EXECUTE,33795,US,BACKEND,ROOT,QNN (execute) time
43050925847,EXECUTE,31505,US,NETRUN,ROOT,Graph 0: token_ar1_cl512_2_of_4
43050925847,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43050925847,EXECUTE,30942,US,BACKEND,ROOT,RPC (execute) time
43050925847,EXECUTE,30035,US,BACKEND,ROOT,QNN accelerator (execute) time
43050925847,EXECUTE,29807,US,BACKEND,ROOT,Accelerator (execute) time
43050925847,EXECUTE,29677,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43050925847,EXECUTE,31488,US,BACKEND,ROOT,QNN (execute) time
43050963509,EXECUTE,31489,US,NETRUN,ROOT,Graph 0: token_ar1_cl512_2_of_4
43050963509,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43050963509,EXECUTE,30930,US,BACKEND,ROOT,RPC (execute) time
43050963509,EXECUTE,30114,US,BACKEND,ROOT,QNN accelerator (execute) time
43050963509,EXECUTE,29872,US,BACKEND,ROOT,Accelerator (execute) time
43050963509,EXECUTE,29727,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43050963509,EXECUTE,31475,US,BACKEND,ROOT,QNN (execute) time
43051000921,EXECUTE,31646,US,NETRUN,ROOT,Graph 0: token_ar1_cl512_2_of_4
43051000921,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43051000921,EXECUTE,31097,US,BACKEND,ROOT,RPC (execute) time
43051000921,EXECUTE,30316,US,BACKEND,ROOT,QNN accelerator (execute) time
43051000921,EXECUTE,30094,US,BACKEND,ROOT,Accelerator (execute) time
43051000921,EXECUTE,29966,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43051000921,EXECUTE,31627,US,BACKEND,ROOT,QNN (execute) time
43051038145,EXECUTE,31407,US,NETRUN,ROOT,Graph 0: token_ar1_cl512_2_of_4
43051038145,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43051038145,EXECUTE,30860,US,BACKEND,ROOT,RPC (execute) time
43051038145,EXECUTE,30047,US,BACKEND,ROOT,QNN accelerator (execute) time
43051038145,EXECUTE,29818,US,BACKEND,ROOT,Accelerator (execute) time
43051038145,EXECUTE,29689,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43051038145,EXECUTE,31394,US,BACKEND,ROOT,QNN (execute) time
43051076509,EXECUTE,31543,US,NETRUN,ROOT,Graph 0: token_ar1_cl512_2_of_4
43051076509,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43051076509,EXECUTE,30930,US,BACKEND,ROOT,RPC (execute) time
43051076509,EXECUTE,30050,US,BACKEND,ROOT,QNN accelerator (execute) time
43051076509,EXECUTE,29803,US,BACKEND,ROOT,Accelerator (execute) time
43051076509,EXECUTE,29659,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43051076509,EXECUTE,31522,US,BACKEND,ROOT,QNN (execute) time
43051127538,EXECUTE,31592,US,NETRUN,ROOT,Graph 0: token_ar1_cl512_2_of_4
43051127538,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43051127538,EXECUTE,31083,US,BACKEND,ROOT,RPC (execute) time
43051127538,EXECUTE,30282,US,BACKEND,ROOT,QNN accelerator (execute) time
43051127538,EXECUTE,30060,US,BACKEND,ROOT,Accelerator (execute) time
43051127538,EXECUTE,29931,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43051127538,EXECUTE,31575,US,BACKEND,ROOT,QNN (execute) time
43051164429,EXECUTE,31254,US,NETRUN,ROOT,Graph 0: token_ar1_cl512_2_of_4
43051164429,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43051164429,EXECUTE,30750,US,BACKEND,ROOT,RPC (execute) time
43051164429,EXECUTE,29997,US,BACKEND,ROOT,QNN accelerator (execute) time
43051164429,EXECUTE,29776,US,BACKEND,ROOT,Accelerator (execute) time
43051164429,EXECUTE,29647,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43051164429,EXECUTE,31243,US,BACKEND,ROOT,QNN (execute) time
43051200951,EXECUTE,31355,US,NETRUN,ROOT,Graph 0: token_ar1_cl512_2_of_4
43051200951,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43051200951,EXECUTE,30835,US,BACKEND,ROOT,RPC (execute) time
43051200951,EXECUTE,30075,US,BACKEND,ROOT,QNN accelerator (execute) time
43051200951,EXECUTE,29838,US,BACKEND,ROOT,Accelerator (execute) time
43051200951,EXECUTE,29696,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43051200951,EXECUTE,31346,US,BACKEND,ROOT,QNN (execute) time
43051240082,EXECUTE,31825,US,NETRUN,ROOT,Graph 0: token_ar1_cl512_2_of_4
43051240082,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43051240082,EXECUTE,31106,US,BACKEND,ROOT,RPC (execute) time
43051240082,EXECUTE,30257,US,BACKEND,ROOT,QNN accelerator (execute) time
43051240082,EXECUTE,30023,US,BACKEND,ROOT,Accelerator (execute) time
43051240082,EXECUTE,29893,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43051240082,EXECUTE,31808,US,BACKEND,ROOT,QNN (execute) time
43051278317,EXECUTE,31409,US,NETRUN,ROOT,Graph 0: token_ar1_cl512_2_of_4
43051278317,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43051278317,EXECUTE,30828,US,BACKEND,ROOT,RPC (execute) time
43051278317,EXECUTE,30009,US,BACKEND,ROOT,QNN accelerator (execute) time
43051278317,EXECUTE,29784,US,BACKEND,ROOT,Accelerator (execute) time
43051278317,EXECUTE,29655,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43051278317,EXECUTE,31390,US,BACKEND,ROOT,QNN (execute) time
43051315723,EXECUTE,31550,US,NETRUN,ROOT,Graph 0: token_ar1_cl512_2_of_4
43051315723,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43051315723,EXECUTE,30993,US,BACKEND,ROOT,RPC (execute) time
43051315723,EXECUTE,30230,US,BACKEND,ROOT,QNN accelerator (execute) time
43051315723,EXECUTE,29990,US,BACKEND,ROOT,Accelerator (execute) time
43051315723,EXECUTE,29843,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43051315723,EXECUTE,31541,US,BACKEND,ROOT,QNN (execute) time
43051353442,EXECUTE,31888,US,NETRUN,ROOT,Graph 0: token_ar1_cl512_2_of_4
43051353442,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
