input log file location, C:\Users\qc_de\AppData\Local\Temp\quad-bench\out\part3_of_4_token_ar1_cl3072_3_of_4\qnn-profiling-data_0.log
qnn-profile-viewer version, v2.32.6.250402152434_116405
qnn-net-run version, v2.32.6.250402152434_116405
Backend version, v2.45.0.260326154327
Msg Timestamp, Message, Time, Unit of Measurement, Timing Source, Event Level, Event Identifier
43230347914,INIT,1368183,US,NETRUN,ROOT,null
43230347914,INIT,974219,US,BACKEND,ROOT,RPC (load binary) time
43230347914,INIT,960765,US,BACKEND,ROOT,QNN accelerator (load binary) time
43230347914,INIT,93594,US,BACKEND,ROOT,Accelerator (load binary) time
43230347914,INIT,88469,US,BACKEND,ROOT,Accelerator (load binary) time
43230347914,INIT,62875,US,BACKEND,ROOT,Accelerator (load binary) time
43230347914,INIT,86727,US,BACKEND,ROOT,Accelerator (load binary) time
43230347914,INIT,68781,US,BACKEND,ROOT,Accelerator (load binary) time
43230347914,INIT,101520,US,BACKEND,ROOT,Accelerator (load binary) time
43230347914,INIT,114506,US,BACKEND,ROOT,Accelerator (load binary) time
43230347914,INIT,130895,US,BACKEND,ROOT,Accelerator (load binary) time
43230347914,INIT,85121,US,BACKEND,ROOT,Accelerator (load binary) time
43230347914,INIT,125100,US,BACKEND,ROOT,Accelerator (load binary) time
43230347914,INIT,1368141,US,BACKEND,ROOT,QNN (load binary) time
0,COMPOSE GRAPHS,0,US,NETRUN,ROOT,null
43235756378,DE-INIT,315820,US,NETRUN,ROOT,null
43235756378,DE-INIT,4278,US,BACKEND,ROOT,RPC (deinit) time
43235756378,DE-INIT,3363,US,BACKEND,ROOT,QNN Accelerator (deinit) time
43235756378,DE-INIT,361,US,BACKEND,ROOT,Accelerator (deinit) time
43235756378,DE-INIT,254,US,BACKEND,ROOT,Accelerator (deinit) time
43235756378,DE-INIT,262,US,BACKEND,ROOT,Accelerator (deinit) time
43235756378,DE-INIT,255,US,BACKEND,ROOT,Accelerator (deinit) time
43235756378,DE-INIT,255,US,BACKEND,ROOT,Accelerator (deinit) time
43235756378,DE-INIT,254,US,BACKEND,ROOT,Accelerator (deinit) time
43235756378,DE-INIT,265,US,BACKEND,ROOT,Accelerator (deinit) time
43235756378,DE-INIT,258,US,BACKEND,ROOT,Accelerator (deinit) time
43235756378,DE-INIT,260,US,BACKEND,ROOT,Accelerator (deinit) time
43235756378,DE-INIT,829,US,BACKEND,ROOT,Accelerator (deinit) time
43235756378,DE-INIT,315803,US,BACKEND,ROOT,QNN (deinit) time
43230687158,EXECUTE,56508,US,NETRUN,ROOT,Graph 0: token_ar1_cl3072_3_of_4
43230687158,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43230687158,EXECUTE,52144,US,BACKEND,ROOT,RPC (execute) time
43230687158,EXECUTE,51508,US,BACKEND,ROOT,QNN accelerator (execute) time
43230687158,EXECUTE,51305,US,BACKEND,ROOT,Accelerator (execute) time
43230687158,EXECUTE,50182,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43230687158,EXECUTE,56486,US,BACKEND,ROOT,QNN (execute) time
43230794290,EXECUTE,54106,US,NETRUN,ROOT,Graph 0: token_ar1_cl3072_3_of_4
43230794290,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43230794290,EXECUTE,51386,US,BACKEND,ROOT,RPC (execute) time
43230794290,EXECUTE,50471,US,BACKEND,ROOT,QNN accelerator (execute) time
43230794290,EXECUTE,50227,US,BACKEND,ROOT,Accelerator (execute) time
43230794290,EXECUTE,50085,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43230794290,EXECUTE,54085,US,BACKEND,ROOT,QNN (execute) time
43230901373,EXECUTE,53693,US,NETRUN,ROOT,Graph 0: token_ar1_cl3072_3_of_4
43230901373,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43230901373,EXECUTE,50984,US,BACKEND,ROOT,RPC (execute) time
43230901373,EXECUTE,50154,US,BACKEND,ROOT,QNN accelerator (execute) time
43230901373,EXECUTE,49933,US,BACKEND,ROOT,Accelerator (execute) time
43230901373,EXECUTE,49799,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43230901373,EXECUTE,53675,US,BACKEND,ROOT,QNN (execute) time
43231016244,EXECUTE,54338,US,NETRUN,ROOT,Graph 0: token_ar1_cl3072_3_of_4
43231016244,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43231016244,EXECUTE,51265,US,BACKEND,ROOT,RPC (execute) time
43231016244,EXECUTE,50400,US,BACKEND,ROOT,QNN accelerator (execute) time
43231016244,EXECUTE,50151,US,BACKEND,ROOT,Accelerator (execute) time
43231016244,EXECUTE,50000,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43231016244,EXECUTE,54305,US,BACKEND,ROOT,QNN (execute) time
43231109162,EXECUTE,54310,US,NETRUN,ROOT,Graph 0: token_ar1_cl3072_3_of_4
43231109162,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43231109162,EXECUTE,51391,US,BACKEND,ROOT,RPC (execute) time
43231109162,EXECUTE,50295,US,BACKEND,ROOT,QNN accelerator (execute) time
43231109162,EXECUTE,50038,US,BACKEND,ROOT,Accelerator (execute) time
43231109162,EXECUTE,49873,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43231109162,EXECUTE,54288,US,BACKEND,ROOT,QNN (execute) time
43231207752,EXECUTE,53944,US,NETRUN,ROOT,Graph 0: token_ar1_cl3072_3_of_4
43231207752,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43231207752,EXECUTE,51157,US,BACKEND,ROOT,RPC (execute) time
43231207752,EXECUTE,50350,US,BACKEND,ROOT,QNN accelerator (execute) time
43231207752,EXECUTE,50111,US,BACKEND,ROOT,Accelerator (execute) time
43231207752,EXECUTE,49960,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43231207752,EXECUTE,53921,US,BACKEND,ROOT,QNN (execute) time
43231313682,EXECUTE,53936,US,NETRUN,ROOT,Graph 0: token_ar1_cl3072_3_of_4
43231313682,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43231313682,EXECUTE,51209,US,BACKEND,ROOT,RPC (execute) time
43231313682,EXECUTE,50365,US,BACKEND,ROOT,QNN accelerator (execute) time
43231313682,EXECUTE,50142,US,BACKEND,ROOT,Accelerator (execute) time
43231313682,EXECUTE,49727,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43231313682,EXECUTE,53920,US,BACKEND,ROOT,QNN (execute) time
43231408026,EXECUTE,54699,US,NETRUN,ROOT,Graph 0: token_ar1_cl3072_3_of_4
43231408026,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43231408026,EXECUTE,51495,US,BACKEND,ROOT,RPC (execute) time
43231408026,EXECUTE,50685,US,BACKEND,ROOT,QNN accelerator (execute) time
43231408026,EXECUTE,50444,US,BACKEND,ROOT,Accelerator (execute) time
43231408026,EXECUTE,50287,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43231408026,EXECUTE,54683,US,BACKEND,ROOT,QNN (execute) time
43231497672,EXECUTE,53890,US,NETRUN,ROOT,Graph 0: token_ar1_cl3072_3_of_4
43231497672,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43231497672,EXECUTE,51146,US,BACKEND,ROOT,RPC (execute) time
43231497672,EXECUTE,50313,US,BACKEND,ROOT,QNN accelerator (execute) time
43231497672,EXECUTE,50090,US,BACKEND,ROOT,Accelerator (execute) time
43231497672,EXECUTE,49960,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43231497672,EXECUTE,53877,US,BACKEND,ROOT,QNN (execute) time
43231588753,EXECUTE,54444,US,NETRUN,ROOT,Graph 0: token_ar1_cl3072_3_of_4
43231588753,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43231588753,EXECUTE,51517,US,BACKEND,ROOT,RPC (execute) time
