input log file location, C:\Users\qc_de\AppData\Local\Temp\quad-bench\out\part4_of_4_prompt_ar128_cl4096_4_of_4\qnn-profiling-data_0.log
qnn-profile-viewer version, v2.32.6.250402152434_116405
qnn-net-run version, v2.32.6.250402152434_116405
Backend version, v2.45.0.260326154327
Msg Timestamp, Message, Time, Unit of Measurement, Timing Source, Event Level, Event Identifier
42931324778,INIT,1773440,US,NETRUN,ROOT,null
42931324778,INIT,1255724,US,BACKEND,ROOT,RPC (load binary) time
42931324778,INIT,1243257,US,BACKEND,ROOT,QNN accelerator (load binary) time
42931324778,INIT,139477,US,BACKEND,ROOT,Accelerator (load binary) time
42931324778,INIT,95022,US,BACKEND,ROOT,Accelerator (load binary) time
42931324778,INIT,114079,US,BACKEND,ROOT,Accelerator (load binary) time
42931324778,INIT,94943,US,BACKEND,ROOT,Accelerator (load binary) time
42931324778,INIT,134063,US,BACKEND,ROOT,Accelerator (load binary) time
42931324778,INIT,122138,US,BACKEND,ROOT,Accelerator (load binary) time
42931324778,INIT,109966,US,BACKEND,ROOT,Accelerator (load binary) time
42931324778,INIT,168939,US,BACKEND,ROOT,Accelerator (load binary) time
42931324778,INIT,163097,US,BACKEND,ROOT,Accelerator (load binary) time
42931324778,INIT,98424,US,BACKEND,ROOT,Accelerator (load binary) time
42931324778,INIT,1773402,US,BACKEND,ROOT,QNN (load binary) time
0,COMPOSE GRAPHS,0,US,NETRUN,ROOT,null
42947823111,DE-INIT,475904,US,NETRUN,ROOT,null
42947823111,DE-INIT,4348,US,BACKEND,ROOT,RPC (deinit) time
42947823111,DE-INIT,3542,US,BACKEND,ROOT,QNN Accelerator (deinit) time
42947823111,DE-INIT,353,US,BACKEND,ROOT,Accelerator (deinit) time
42947823111,DE-INIT,264,US,BACKEND,ROOT,Accelerator (deinit) time
42947823111,DE-INIT,315,US,BACKEND,ROOT,Accelerator (deinit) time
42947823111,DE-INIT,395,US,BACKEND,ROOT,Accelerator (deinit) time
42947823111,DE-INIT,283,US,BACKEND,ROOT,Accelerator (deinit) time
42947823111,DE-INIT,269,US,BACKEND,ROOT,Accelerator (deinit) time
42947823111,DE-INIT,253,US,BACKEND,ROOT,Accelerator (deinit) time
42947823111,DE-INIT,255,US,BACKEND,ROOT,Accelerator (deinit) time
42947823111,DE-INIT,272,US,BACKEND,ROOT,Accelerator (deinit) time
42947823111,DE-INIT,770,US,BACKEND,ROOT,Accelerator (deinit) time
42947823111,DE-INIT,475885,US,BACKEND,ROOT,QNN (deinit) time
42931887539,EXECUTE,205040,US,NETRUN,ROOT,Graph 0: prompt_ar128_cl4096_4_of_4
42931887539,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
42931887539,EXECUTE,191710,US,BACKEND,ROOT,RPC (execute) time
42931887539,EXECUTE,190966,US,BACKEND,ROOT,QNN accelerator (execute) time
42931887539,EXECUTE,190748,US,BACKEND,ROOT,Accelerator (execute) time
42931887539,EXECUTE,189591,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
42931887539,EXECUTE,205016,US,BACKEND,ROOT,QNN (execute) time
42935245303,EXECUTE,198068,US,NETRUN,ROOT,Graph 0: prompt_ar128_cl4096_4_of_4
42935245303,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
42935245303,EXECUTE,192969,US,BACKEND,ROOT,RPC (execute) time
42935245303,EXECUTE,191757,US,BACKEND,ROOT,QNN accelerator (execute) time
42935245303,EXECUTE,191509,US,BACKEND,ROOT,Accelerator (execute) time
42935245303,EXECUTE,190951,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
42935245303,EXECUTE,198051,US,BACKEND,ROOT,QNN (execute) time
42935497614,EXECUTE,198056,US,NETRUN,ROOT,Graph 0: prompt_ar128_cl4096_4_of_4
42935497614,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
42935497614,EXECUTE,191186,US,BACKEND,ROOT,RPC (execute) time
42935497614,EXECUTE,190196,US,BACKEND,ROOT,QNN accelerator (execute) time
42935497614,EXECUTE,189938,US,BACKEND,ROOT,Accelerator (execute) time
42935497614,EXECUTE,189774,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
42935497614,EXECUTE,198039,US,BACKEND,ROOT,QNN (execute) time
42935751906,EXECUTE,199244,US,NETRUN,ROOT,Graph 0: prompt_ar128_cl4096_4_of_4
42935751906,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
42935751906,EXECUTE,191627,US,BACKEND,ROOT,RPC (execute) time
