input log file location, C:\Users\qc_de\AppData\Local\Temp\quad-bench\out\part3_of_4_prompt_ar128_cl4096_3_of_4\qnn-profiling-data_0.log
qnn-profile-viewer version, v2.32.6.250402152434_116405
qnn-net-run version, v2.32.6.250402152434_116405
Backend version, v2.45.0.260326154327
Msg Timestamp, Message, Time, Unit of Measurement, Timing Source, Event Level, Event Identifier
42907798704,INIT,1365328,US,NETRUN,ROOT,null
42907798704,INIT,978809,US,BACKEND,ROOT,RPC (load binary) time
42907798704,INIT,964693,US,BACKEND,ROOT,QNN accelerator (load binary) time
42907798704,INIT,96534,US,BACKEND,ROOT,Accelerator (load binary) time
42907798704,INIT,89246,US,BACKEND,ROOT,Accelerator (load binary) time
42907798704,INIT,64426,US,BACKEND,ROOT,Accelerator (load binary) time
42907798704,INIT,83783,US,BACKEND,ROOT,Accelerator (load binary) time
42907798704,INIT,68319,US,BACKEND,ROOT,Accelerator (load binary) time
42907798704,INIT,101028,US,BACKEND,ROOT,Accelerator (load binary) time
42907798704,INIT,114709,US,BACKEND,ROOT,Accelerator (load binary) time
42907798704,INIT,130127,US,BACKEND,ROOT,Accelerator (load binary) time
42907798704,INIT,84656,US,BACKEND,ROOT,Accelerator (load binary) time
42907798704,INIT,128743,US,BACKEND,ROOT,Accelerator (load binary) time
42907798704,INIT,1365285,US,BACKEND,ROOT,QNN (load binary) time
0,COMPOSE GRAPHS,0,US,NETRUN,ROOT,null
42919466269,DE-INIT,337791,US,NETRUN,ROOT,null
42919466269,DE-INIT,4300,US,BACKEND,ROOT,RPC (deinit) time
42919466269,DE-INIT,3231,US,BACKEND,ROOT,QNN Accelerator (deinit) time
42919466269,DE-INIT,327,US,BACKEND,ROOT,Accelerator (deinit) time
42919466269,DE-INIT,243,US,BACKEND,ROOT,Accelerator (deinit) time
42919466269,DE-INIT,257,US,BACKEND,ROOT,Accelerator (deinit) time
42919466269,DE-INIT,256,US,BACKEND,ROOT,Accelerator (deinit) time
42919466269,DE-INIT,247,US,BACKEND,ROOT,Accelerator (deinit) time
42919466269,DE-INIT,259,US,BACKEND,ROOT,Accelerator (deinit) time
42919466269,DE-INIT,253,US,BACKEND,ROOT,Accelerator (deinit) time
42919466269,DE-INIT,249,US,BACKEND,ROOT,Accelerator (deinit) time
42919466269,DE-INIT,241,US,BACKEND,ROOT,Accelerator (deinit) time
42919466269,DE-INIT,792,US,BACKEND,ROOT,Accelerator (deinit) time
42919466269,DE-INIT,337772,US,BACKEND,ROOT,QNN (deinit) time
42908358479,EXECUTE,153905,US,NETRUN,ROOT,Graph 0: prompt_ar128_cl4096_3_of_4
42908358479,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
42908358479,EXECUTE,146711,US,BACKEND,ROOT,RPC (execute) time
42908358479,EXECUTE,146047,US,BACKEND,ROOT,QNN accelerator (execute) time
42908358479,EXECUTE,145840,US,BACKEND,ROOT,Accelerator (execute) time
42908358479,EXECUTE,144670,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
42908358479,EXECUTE,153880,US,BACKEND,ROOT,QNN (execute) time
42909213656,EXECUTE,151025,US,NETRUN,ROOT,Graph 0: prompt_ar128_cl4096_3_of_4
42909213656,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
42909213656,EXECUTE,146395,US,BACKEND,ROOT,RPC (execute) time
