input log file location, C:\Users\qc_de\AppData\Local\Temp\quad-bench\out\part3_of_4_token_ar1_cl2048_3_of_4\qnn-profiling-data_0.log
qnn-profile-viewer version, v2.32.6.250402152434_116405
qnn-net-run version, v2.32.6.250402152434_116405
Backend version, v2.45.0.260326154327
Msg Timestamp, Message, Time, Unit of Measurement, Timing Source, Event Level, Event Identifier
43165860824,INIT,1332374,US,NETRUN,ROOT,null
43165860824,INIT,965933,US,BACKEND,ROOT,RPC (load binary) time
43165860824,INIT,954385,US,BACKEND,ROOT,QNN accelerator (load binary) time
43165860824,INIT,96364,US,BACKEND,ROOT,Accelerator (load binary) time
43165860824,INIT,89723,US,BACKEND,ROOT,Accelerator (load binary) time
43165860824,INIT,64774,US,BACKEND,ROOT,Accelerator (load binary) time
43165860824,INIT,80639,US,BACKEND,ROOT,Accelerator (load binary) time
43165860824,INIT,68161,US,BACKEND,ROOT,Accelerator (load binary) time
43165860824,INIT,99937,US,BACKEND,ROOT,Accelerator (load binary) time
43165860824,INIT,112531,US,BACKEND,ROOT,Accelerator (load binary) time
43165860824,INIT,129571,US,BACKEND,ROOT,Accelerator (load binary) time
43165860824,INIT,84137,US,BACKEND,ROOT,Accelerator (load binary) time
43165860824,INIT,125494,US,BACKEND,ROOT,Accelerator (load binary) time
43165860824,INIT,1332328,US,BACKEND,ROOT,QNN (load binary) time
0,COMPOSE GRAPHS,0,US,NETRUN,ROOT,null
43169827529,DE-INIT,334361,US,NETRUN,ROOT,null
43169827529,DE-INIT,4162,US,BACKEND,ROOT,RPC (deinit) time
43169827529,DE-INIT,3200,US,BACKEND,ROOT,QNN Accelerator (deinit) time
43169827529,DE-INIT,326,US,BACKEND,ROOT,Accelerator (deinit) time
43169827529,DE-INIT,240,US,BACKEND,ROOT,Accelerator (deinit) time
43169827529,DE-INIT,250,US,BACKEND,ROOT,Accelerator (deinit) time
43169827529,DE-INIT,254,US,BACKEND,ROOT,Accelerator (deinit) time
43169827529,DE-INIT,240,US,BACKEND,ROOT,Accelerator (deinit) time
43169827529,DE-INIT,245,US,BACKEND,ROOT,Accelerator (deinit) time
43169827529,DE-INIT,256,US,BACKEND,ROOT,Accelerator (deinit) time
43169827529,DE-INIT,249,US,BACKEND,ROOT,Accelerator (deinit) time
43169827529,DE-INIT,241,US,BACKEND,ROOT,Accelerator (deinit) time
43169827529,DE-INIT,789,US,BACKEND,ROOT,Accelerator (deinit) time
43169827529,DE-INIT,334341,US,BACKEND,ROOT,QNN (deinit) time
43166151877,EXECUTE,46556,US,NETRUN,ROOT,Graph 0: token_ar1_cl2048_3_of_4
43166151877,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43166151877,EXECUTE,43020,US,BACKEND,ROOT,RPC (execute) time
43166151877,EXECUTE,42340,US,BACKEND,ROOT,QNN accelerator (execute) time
43166151877,EXECUTE,42145,US,BACKEND,ROOT,Accelerator (execute) time
43166151877,EXECUTE,40991,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43166151877,EXECUTE,46531,US,BACKEND,ROOT,QNN (execute) time
43166229249,EXECUTE,43934,US,NETRUN,ROOT,Graph 0: token_ar1_cl2048_3_of_4
43166229249,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43166229249,EXECUTE,41882,US,BACKEND,ROOT,RPC (execute) time
43166229249,EXECUTE,41001,US,BACKEND,ROOT,QNN accelerator (execute) time
43166229249,EXECUTE,40763,US,BACKEND,ROOT,Accelerator (execute) time
43166229249,EXECUTE,40619,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43166229249,EXECUTE,43912,US,BACKEND,ROOT,QNN (execute) time
43166296179,EXECUTE,45184,US,NETRUN,ROOT,Graph 0: token_ar1_cl2048_3_of_4
43166296179,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43166296179,EXECUTE,43193,US,BACKEND,ROOT,RPC (execute) time
43166296179,EXECUTE,41443,US,BACKEND,ROOT,QNN accelerator (execute) time
43166296179,EXECUTE,41216,US,BACKEND,ROOT,Accelerator (execute) time
43166296179,EXECUTE,41081,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43166296179,EXECUTE,45164,US,BACKEND,ROOT,QNN (execute) time
43166365287,EXECUTE,44366,US,NETRUN,ROOT,Graph 0: token_ar1_cl2048_3_of_4
43166365287,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43166365287,EXECUTE,42326,US,BACKEND,ROOT,RPC (execute) time
43166365287,EXECUTE,41130,US,BACKEND,ROOT,QNN accelerator (execute) time
43166365287,EXECUTE,40894,US,BACKEND,ROOT,Accelerator (execute) time
43166365287,EXECUTE,40752,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43166365287,EXECUTE,44350,US,BACKEND,ROOT,QNN (execute) time
43166438896,EXECUTE,44396,US,NETRUN,ROOT,Graph 0: token_ar1_cl2048_3_of_4
43166438896,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43166438896,EXECUTE,42351,US,BACKEND,ROOT,RPC (execute) time
43166438896,EXECUTE,41543,US,BACKEND,ROOT,QNN accelerator (execute) time
43166438896,EXECUTE,41317,US,BACKEND,ROOT,Accelerator (execute) time
43166438896,EXECUTE,41186,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43166438896,EXECUTE,44380,US,BACKEND,ROOT,QNN (execute) time
43166504278,EXECUTE,44059,US,NETRUN,ROOT,Graph 0: token_ar1_cl2048_3_of_4
43166504278,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43166504278,EXECUTE,41976,US,BACKEND,ROOT,RPC (execute) time
43166504278,EXECUTE,41165,US,BACKEND,ROOT,QNN accelerator (execute) time
43166504278,EXECUTE,40930,US,BACKEND,ROOT,Accelerator (execute) time
43166504278,EXECUTE,40788,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43166504278,EXECUTE,44042,US,BACKEND,ROOT,QNN (execute) time
43166568081,EXECUTE,44281,US,NETRUN,ROOT,Graph 0: token_ar1_cl2048_3_of_4
43166568081,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43166568081,EXECUTE,42424,US,BACKEND,ROOT,RPC (execute) time
43166568081,EXECUTE,41507,US,BACKEND,ROOT,QNN accelerator (execute) time
43166568081,EXECUTE,41283,US,BACKEND,ROOT,Accelerator (execute) time
43166568081,EXECUTE,41153,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43166568081,EXECUTE,44269,US,BACKEND,ROOT,QNN (execute) time
43166642897,EXECUTE,44119,US,NETRUN,ROOT,Graph 0: token_ar1_cl2048_3_of_4
43166642897,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43166642897,EXECUTE,42227,US,BACKEND,ROOT,RPC (execute) time
43166642897,EXECUTE,41297,US,BACKEND,ROOT,QNN accelerator (execute) time
43166642897,EXECUTE,41044,US,BACKEND,ROOT,Accelerator (execute) time
43166642897,EXECUTE,40890,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43166642897,EXECUTE,44101,US,BACKEND,ROOT,QNN (execute) time
43166714878,EXECUTE,44789,US,NETRUN,ROOT,Graph 0: token_ar1_cl2048_3_of_4
43166714878,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43166714878,EXECUTE,42563,US,BACKEND,ROOT,RPC (execute) time
43166714878,EXECUTE,41537,US,BACKEND,ROOT,QNN accelerator (execute) time
43166714878,EXECUTE,41301,US,BACKEND,ROOT,Accelerator (execute) time
43166714878,EXECUTE,41171,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43166714878,EXECUTE,44766,US,BACKEND,ROOT,QNN (execute) time
43166783177,EXECUTE,43898,US,NETRUN,ROOT,Graph 0: token_ar1_cl2048_3_of_4
43166783177,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43166783177,EXECUTE,42041,US,BACKEND,ROOT,RPC (execute) time
43166783177,EXECUTE,41195,US,BACKEND,ROOT,QNN accelerator (execute) time
43166783177,EXECUTE,40962,US,BACKEND,ROOT,Accelerator (execute) time
43166783177,EXECUTE,40821,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43166783177,EXECUTE,43881,US,BACKEND,ROOT,QNN (execute) time
43166849375,EXECUTE,44207,US,NETRUN,ROOT,Graph 0: token_ar1_cl2048_3_of_4
43166849375,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43166849375,EXECUTE,42358,US,BACKEND,ROOT,RPC (execute) time
43166849375,EXECUTE,41545,US,BACKEND,ROOT,QNN accelerator (execute) time
43166849375,EXECUTE,41299,US,BACKEND,ROOT,Accelerator (execute) time
43166849375,EXECUTE,41169,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43166849375,EXECUTE,44192,US,BACKEND,ROOT,QNN (execute) time
43166915974,EXECUTE,43895,US,NETRUN,ROOT,Graph 0: token_ar1_cl2048_3_of_4
43166915974,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43166915974,EXECUTE,41968,US,BACKEND,ROOT,RPC (execute) time
43166915974,EXECUTE,41184,US,BACKEND,ROOT,QNN accelerator (execute) time
43166915974,EXECUTE,40948,US,BACKEND,ROOT,Accelerator (execute) time
43166915974,EXECUTE,40806,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43166915974,EXECUTE,43878,US,BACKEND,ROOT,QNN (execute) time
43166981527,EXECUTE,44352,US,NETRUN,ROOT,Graph 0: token_ar1_cl2048_3_of_4
43166981527,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43166981527,EXECUTE,42140,US,BACKEND,ROOT,RPC (execute) time
43166981527,EXECUTE,41335,US,BACKEND,ROOT,QNN accelerator (execute) time
43166981527,EXECUTE,41108,US,BACKEND,ROOT,Accelerator (execute) time
43166981527,EXECUTE,40976,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43166981527,EXECUTE,44335,US,BACKEND,ROOT,QNN (execute) time
43167052043,EXECUTE,43905,US,NETRUN,ROOT,Graph 0: token_ar1_cl2048_3_of_4
43167052043,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43167052043,EXECUTE,41997,US,BACKEND,ROOT,RPC (execute) time
43167052043,EXECUTE,41189,US,BACKEND,ROOT,QNN accelerator (execute) time
43167052043,EXECUTE,40954,US,BACKEND,ROOT,Accelerator (execute) time
43167052043,EXECUTE,40812,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43167052043,EXECUTE,43889,US,BACKEND,ROOT,QNN (execute) time
43167129704,EXECUTE,44649,US,NETRUN,ROOT,Graph 0: token_ar1_cl2048_3_of_4
43167129704,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43167129704,EXECUTE,42331,US,BACKEND,ROOT,RPC (execute) time
43167129704,EXECUTE,41538,US,BACKEND,ROOT,QNN accelerator (execute) time
43167129704,EXECUTE,41309,US,BACKEND,ROOT,Accelerator (execute) time
43167129704,EXECUTE,41179,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43167129704,EXECUTE,44631,US,BACKEND,ROOT,QNN (execute) time
43167195746,EXECUTE,44971,US,NETRUN,ROOT,Graph 0: token_ar1_cl2048_3_of_4
43167195746,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43167195746,EXECUTE,42112,US,BACKEND,ROOT,RPC (execute) time
43167195746,EXECUTE,41152,US,BACKEND,ROOT,QNN accelerator (execute) time
43167195746,EXECUTE,40909,US,BACKEND,ROOT,Accelerator (execute) time
43167195746,EXECUTE,40767,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43167195746,EXECUTE,44952,US,BACKEND,ROOT,QNN (execute) time
43167263589,EXECUTE,44181,US,NETRUN,ROOT,Graph 0: token_ar1_cl2048_3_of_4
43167263589,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43167263589,EXECUTE,42183,US,BACKEND,ROOT,RPC (execute) time
43167263589,EXECUTE,41375,US,BACKEND,ROOT,QNN accelerator (execute) time
43167263589,EXECUTE,41150,US,BACKEND,ROOT,Accelerator (execute) time
43167263589,EXECUTE,41016,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43167263589,EXECUTE,44165,US,BACKEND,ROOT,QNN (execute) time
43167329290,EXECUTE,44096,US,NETRUN,ROOT,Graph 0: token_ar1_cl2048_3_of_4
43167329290,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43167329290,EXECUTE,41910,US,BACKEND,ROOT,RPC (execute) time
43167329290,EXECUTE,41110,US,BACKEND,ROOT,QNN accelerator (execute) time
43167329290,EXECUTE,40877,US,BACKEND,ROOT,Accelerator (execute) time
43167329290,EXECUTE,40736,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43167329290,EXECUTE,44080,US,BACKEND,ROOT,QNN (execute) time
43167393155,EXECUTE,44078,US,NETRUN,ROOT,Graph 0: token_ar1_cl2048_3_of_4
43167393155,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43167393155,EXECUTE,42169,US,BACKEND,ROOT,RPC (execute) time
43167393155,EXECUTE,41342,US,BACKEND,ROOT,QNN accelerator (execute) time
43167393155,EXECUTE,41117,US,BACKEND,ROOT,Accelerator (execute) time
43167393155,EXECUTE,40987,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43167393155,EXECUTE,44057,US,BACKEND,ROOT,QNN (execute) time
43167458162,EXECUTE,44112,US,NETRUN,ROOT,Graph 0: token_ar1_cl2048_3_of_4
43167458162,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43167458162,EXECUTE,42008,US,BACKEND,ROOT,RPC (execute) time
43167458162,EXECUTE,41204,US,BACKEND,ROOT,QNN accelerator (execute) time
43167458162,EXECUTE,40971,US,BACKEND,ROOT,Accelerator (execute) time
43167458162,EXECUTE,40830,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43167458162,EXECUTE,44093,US,BACKEND,ROOT,QNN (execute) time
43167521715,EXECUTE,44323,US,NETRUN,ROOT,Graph 0: token_ar1_cl2048_3_of_4
43167521715,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43167521715,EXECUTE,42423,US,BACKEND,ROOT,RPC (execute) time
43167521715,EXECUTE,41560,US,BACKEND,ROOT,QNN accelerator (execute) time
43167521715,EXECUTE,41323,US,BACKEND,ROOT,Accelerator (execute) time
43167521715,EXECUTE,41184,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43167521715,EXECUTE,44306,US,BACKEND,ROOT,QNN (execute) time
43167585088,EXECUTE,44211,US,NETRUN,ROOT,Graph 0: token_ar1_cl2048_3_of_4
43167585088,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43167585088,EXECUTE,42334,US,BACKEND,ROOT,RPC (execute) time
43167585088,EXECUTE,41546,US,BACKEND,ROOT,QNN accelerator (execute) time
43167585088,EXECUTE,41308,US,BACKEND,ROOT,Accelerator (execute) time
43167585088,EXECUTE,41151,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43167585088,EXECUTE,44195,US,BACKEND,ROOT,QNN (execute) time
43167651144,EXECUTE,44241,US,NETRUN,ROOT,Graph 0: token_ar1_cl2048_3_of_4
43167651144,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43167651144,EXECUTE,42381,US,BACKEND,ROOT,RPC (execute) time
43167651144,EXECUTE,41499,US,BACKEND,ROOT,QNN accelerator (execute) time
43167651144,EXECUTE,41251,US,BACKEND,ROOT,Accelerator (execute) time
43167651144,EXECUTE,41125,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43167651144,EXECUTE,44225,US,BACKEND,ROOT,QNN (execute) time
43167716822,EXECUTE,44213,US,NETRUN,ROOT,Graph 0: token_ar1_cl2048_3_of_4
43167716822,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43167716822,EXECUTE,42103,US,BACKEND,ROOT,RPC (execute) time
43167716822,EXECUTE,41125,US,BACKEND,ROOT,QNN accelerator (execute) time
43167716822,EXECUTE,40887,US,BACKEND,ROOT,Accelerator (execute) time
43167716822,EXECUTE,40745,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43167716822,EXECUTE,44194,US,BACKEND,ROOT,QNN (execute) time
43167780777,EXECUTE,44460,US,NETRUN,ROOT,Graph 0: token_ar1_cl2048_3_of_4
43167780777,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43167780777,EXECUTE,42341,US,BACKEND,ROOT,RPC (execute) time
43167780777,EXECUTE,41410,US,BACKEND,ROOT,QNN accelerator (execute) time
43167780777,EXECUTE,41169,US,BACKEND,ROOT,Accelerator (execute) time
43167780777,EXECUTE,41028,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43167780777,EXECUTE,44445,US,BACKEND,ROOT,QNN (execute) time
43167845818,EXECUTE,44247,US,NETRUN,ROOT,Graph 0: token_ar1_cl2048_3_of_4
43167845818,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43167845818,EXECUTE,41958,US,BACKEND,ROOT,RPC (execute) time
43167845818,EXECUTE,41147,US,BACKEND,ROOT,QNN accelerator (execute) time
43167845818,EXECUTE,40905,US,BACKEND,ROOT,Accelerator (execute) time
43167845818,EXECUTE,40762,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43167845818,EXECUTE,44231,US,BACKEND,ROOT,QNN (execute) time
43167908514,EXECUTE,44159,US,NETRUN,ROOT,Graph 0: token_ar1_cl2048_3_of_4
43167908514,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43167908514,EXECUTE,42293,US,BACKEND,ROOT,RPC (execute) time
43167908514,EXECUTE,41482,US,BACKEND,ROOT,QNN accelerator (execute) time
43167908514,EXECUTE,41254,US,BACKEND,ROOT,Accelerator (execute) time
43167908514,EXECUTE,41124,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43167908514,EXECUTE,44142,US,BACKEND,ROOT,QNN (execute) time
