input log file location, C:\Users\qc_de\AppData\Local\Temp\quad-bench\out\part1_of_4_prompt_ar128_cl3072_1_of_4\qnn-profiling-data_0.log
qnn-profile-viewer version, v2.32.6.250402152434_116405
qnn-net-run version, v2.32.6.250402152434_116405
Backend version, v2.45.0.260326154327
Msg Timestamp, Message, Time, Unit of Measurement, Timing Source, Event Level, Event Identifier
43194084857,INIT,502842,US,NETRUN,ROOT,null
43194084857,INIT,226421,US,BACKEND,ROOT,RPC (load binary) time
43194084857,INIT,225913,US,BACKEND,ROOT,QNN accelerator (load binary) time
43194084857,INIT,27924,US,BACKEND,ROOT,Accelerator (load binary) time
43194084857,INIT,21366,US,BACKEND,ROOT,Accelerator (load binary) time
43194084857,INIT,21407,US,BACKEND,ROOT,Accelerator (load binary) time
43194084857,INIT,26014,US,BACKEND,ROOT,Accelerator (load binary) time
43194084857,INIT,19224,US,BACKEND,ROOT,Accelerator (load binary) time
43194084857,INIT,19199,US,BACKEND,ROOT,Accelerator (load binary) time
43194084857,INIT,25162,US,BACKEND,ROOT,Accelerator (load binary) time
43194084857,INIT,19185,US,BACKEND,ROOT,Accelerator (load binary) time
43194084857,INIT,19179,US,BACKEND,ROOT,Accelerator (load binary) time
43194084857,INIT,25271,US,BACKEND,ROOT,Accelerator (load binary) time
43194084857,INIT,502809,US,BACKEND,ROOT,QNN (load binary) time
0,COMPOSE GRAPHS,0,US,NETRUN,ROOT,null
43194424895,DE-INIT,224776,US,NETRUN,ROOT,null
43194424895,DE-INIT,3807,US,BACKEND,ROOT,RPC (deinit) time
43194424895,DE-INIT,3141,US,BACKEND,ROOT,QNN Accelerator (deinit) time
43194424895,DE-INIT,288,US,BACKEND,ROOT,Accelerator (deinit) time
43194424895,DE-INIT,217,US,BACKEND,ROOT,Accelerator (deinit) time
43194424895,DE-INIT,237,US,BACKEND,ROOT,Accelerator (deinit) time
43194424895,DE-INIT,242,US,BACKEND,ROOT,Accelerator (deinit) time
43194424895,DE-INIT,243,US,BACKEND,ROOT,Accelerator (deinit) time
43194424895,DE-INIT,276,US,BACKEND,ROOT,Accelerator (deinit) time
43194424895,DE-INIT,354,US,BACKEND,ROOT,Accelerator (deinit) time
43194424895,DE-INIT,223,US,BACKEND,ROOT,Accelerator (deinit) time
43194424895,DE-INIT,228,US,BACKEND,ROOT,Accelerator (deinit) time
43194424895,DE-INIT,733,US,BACKEND,ROOT,Accelerator (deinit) time
43194424895,DE-INIT,224765,US,BACKEND,ROOT,QNN (deinit) time
43194117100,EXECUTE,3127,US,NETRUN,ROOT,Graph 0: prompt_ar128_cl3072_1_of_4
43194117100,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43194117100,EXECUTE,1709,US,BACKEND,ROOT,RPC (execute) time
43194117100,EXECUTE,1244,US,BACKEND,ROOT,QNN accelerator (execute) time
43194117100,EXECUTE,1187,US,BACKEND,ROOT,Accelerator (execute) time
43194117100,EXECUTE,94,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43194117100,EXECUTE,3113,US,BACKEND,ROOT,QNN (execute) time
43194167066,EXECUTE,737,US,NETRUN,ROOT,Graph 0: prompt_ar128_cl3072_1_of_4
43194167066,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43194167066,EXECUTE,668,US,BACKEND,ROOT,RPC (execute) time
43194167066,EXECUTE,145,US,BACKEND,ROOT,QNN accelerator (execute) time
