input log file location, C:\Users\qc_de\AppData\Local\Temp\quad-bench\out\part4_of_4_prompt_ar128_cl3072_4_of_4\qnn-profiling-data_0.log
qnn-profile-viewer version, v2.32.6.250402152434_116405
qnn-net-run version, v2.32.6.250402152434_116405
Backend version, v2.45.0.260326154327
Msg Timestamp, Message, Time, Unit of Measurement, Timing Source, Event Level, Event Identifier
43238648320,INIT,1839378,US,NETRUN,ROOT,null
43238648320,INIT,1285936,US,BACKEND,ROOT,RPC (load binary) time
43238648320,INIT,1273296,US,BACKEND,ROOT,QNN accelerator (load binary) time
43238648320,INIT,139912,US,BACKEND,ROOT,Accelerator (load binary) time
43238648320,INIT,97799,US,BACKEND,ROOT,Accelerator (load binary) time
43238648320,INIT,116204,US,BACKEND,ROOT,Accelerator (load binary) time
43238648320,INIT,95983,US,BACKEND,ROOT,Accelerator (load binary) time
43238648320,INIT,139472,US,BACKEND,ROOT,Accelerator (load binary) time
43238648320,INIT,131917,US,BACKEND,ROOT,Accelerator (load binary) time
43238648320,INIT,110796,US,BACKEND,ROOT,Accelerator (load binary) time
43238648320,INIT,175162,US,BACKEND,ROOT,Accelerator (load binary) time
43238648320,INIT,164300,US,BACKEND,ROOT,Accelerator (load binary) time
43238648320,INIT,98179,US,BACKEND,ROOT,Accelerator (load binary) time
43238648320,INIT,1839338,US,BACKEND,ROOT,QNN (load binary) time
0,COMPOSE GRAPHS,0,US,NETRUN,ROOT,null
43253192094,DE-INIT,465781,US,NETRUN,ROOT,null
43253192094,DE-INIT,4315,US,BACKEND,ROOT,RPC (deinit) time
43253192094,DE-INIT,3516,US,BACKEND,ROOT,QNN Accelerator (deinit) time
43253192094,DE-INIT,347,US,BACKEND,ROOT,Accelerator (deinit) time
43253192094,DE-INIT,269,US,BACKEND,ROOT,Accelerator (deinit) time
43253192094,DE-INIT,293,US,BACKEND,ROOT,Accelerator (deinit) time
43253192094,DE-INIT,397,US,BACKEND,ROOT,Accelerator (deinit) time
43253192094,DE-INIT,261,US,BACKEND,ROOT,Accelerator (deinit) time
43253192094,DE-INIT,264,US,BACKEND,ROOT,Accelerator (deinit) time
43253192094,DE-INIT,257,US,BACKEND,ROOT,Accelerator (deinit) time
43253192094,DE-INIT,279,US,BACKEND,ROOT,Accelerator (deinit) time
43253192094,DE-INIT,258,US,BACKEND,ROOT,Accelerator (deinit) time
43253192094,DE-INIT,776,US,BACKEND,ROOT,Accelerator (deinit) time
43253192094,DE-INIT,465763,US,BACKEND,ROOT,QNN (deinit) time
43239157189,EXECUTE,177356,US,NETRUN,ROOT,Graph 0: prompt_ar128_cl3072_4_of_4
43239157189,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43239157189,EXECUTE,165204,US,BACKEND,ROOT,RPC (execute) time
43239157189,EXECUTE,164499,US,BACKEND,ROOT,QNN accelerator (execute) time
43239157189,EXECUTE,164294,US,BACKEND,ROOT,Accelerator (execute) time
43239157189,EXECUTE,163133,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43239157189,EXECUTE,177334,US,BACKEND,ROOT,QNN (execute) time
43242556932,EXECUTE,173119,US,NETRUN,ROOT,Graph 0: prompt_ar128_cl3072_4_of_4
43242556932,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43242556932,EXECUTE,167476,US,BACKEND,ROOT,RPC (execute) time
43242556932,EXECUTE,166170,US,BACKEND,ROOT,QNN accelerator (execute) time
43242556932,EXECUTE,165895,US,BACKEND,ROOT,Accelerator (execute) time
43242556932,EXECUTE,165316,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43242556932,EXECUTE,173097,US,BACKEND,ROOT,QNN (execute) time
43242774697,EXECUTE,173911,US,NETRUN,ROOT,Graph 0: prompt_ar128_cl3072_4_of_4
43242774697,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43242774697,EXECUTE,169364,US,BACKEND,ROOT,RPC (execute) time
43242774697,EXECUTE,168507,US,BACKEND,ROOT,QNN accelerator (execute) time
43242774697,EXECUTE,168266,US,BACKEND,ROOT,Accelerator (execute) time
43242774697,EXECUTE,168120,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43242774697,EXECUTE,173892,US,BACKEND,ROOT,QNN (execute) time
43242983759,EXECUTE,170691,US,NETRUN,ROOT,Graph 0: prompt_ar128_cl3072_4_of_4
43242983759,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43242983759,EXECUTE,165132,US,BACKEND,ROOT,RPC (execute) time
43242983759,EXECUTE,163507,US,BACKEND,ROOT,QNN accelerator (execute) time
43242983759,EXECUTE,163250,US,BACKEND,ROOT,Accelerator (execute) time
43242983759,EXECUTE,163087,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43242983759,EXECUTE,170675,US,BACKEND,ROOT,QNN (execute) time
43243193106,EXECUTE,170102,US,NETRUN,ROOT,Graph 0: prompt_ar128_cl3072_4_of_4
43243193106,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43243193106,EXECUTE,164710,US,BACKEND,ROOT,RPC (execute) time
43243193106,EXECUTE,163762,US,BACKEND,ROOT,QNN accelerator (execute) time
43243193106,EXECUTE,163512,US,BACKEND,ROOT,Accelerator (execute) time
43243193106,EXECUTE,163085,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43243193106,EXECUTE,170085,US,BACKEND,ROOT,QNN (execute) time
43243401900,EXECUTE,168815,US,NETRUN,ROOT,Graph 0: prompt_ar128_cl3072_4_of_4
43243401900,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43243401900,EXECUTE,164448,US,BACKEND,ROOT,RPC (execute) time
43243401900,EXECUTE,163594,US,BACKEND,ROOT,QNN accelerator (execute) time
43243401900,EXECUTE,163347,US,BACKEND,ROOT,Accelerator (execute) time
43243401900,EXECUTE,163200,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43243401900,EXECUTE,168798,US,BACKEND,ROOT,QNN (execute) time
43243608190,EXECUTE,168618,US,NETRUN,ROOT,Graph 0: prompt_ar128_cl3072_4_of_4
43243608190,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43243608190,EXECUTE,164026,US,BACKEND,ROOT,RPC (execute) time
43243608190,EXECUTE,163194,US,BACKEND,ROOT,QNN accelerator (execute) time
43243608190,EXECUTE,162948,US,BACKEND,ROOT,Accelerator (execute) time
43243608190,EXECUTE,162803,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43243608190,EXECUTE,168601,US,BACKEND,ROOT,QNN (execute) time
43243816743,EXECUTE,170754,US,NETRUN,ROOT,Graph 0: prompt_ar128_cl3072_4_of_4
43243816743,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43243816743,EXECUTE,165124,US,BACKEND,ROOT,RPC (execute) time
43243816743,EXECUTE,163909,US,BACKEND,ROOT,QNN accelerator (execute) time
43243816743,EXECUTE,163645,US,BACKEND,ROOT,Accelerator (execute) time
43243816743,EXECUTE,163198,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43243816743,EXECUTE,170737,US,BACKEND,ROOT,QNN (execute) time
43244027126,EXECUTE,172770,US,NETRUN,ROOT,Graph 0: prompt_ar128_cl3072_4_of_4
43244027126,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43244027126,EXECUTE,166518,US,BACKEND,ROOT,RPC (execute) time
43244027126,EXECUTE,163299,US,BACKEND,ROOT,QNN accelerator (execute) time
43244027126,EXECUTE,163033,US,BACKEND,ROOT,Accelerator (execute) time
43244027126,EXECUTE,162886,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43244027126,EXECUTE,172729,US,BACKEND,ROOT,QNN (execute) time
43244240409,EXECUTE,168825,US,NETRUN,ROOT,Graph 0: prompt_ar128_cl3072_4_of_4
43244240409,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43244240409,EXECUTE,164361,US,BACKEND,ROOT,RPC (execute) time
43244240409,EXECUTE,163478,US,BACKEND,ROOT,QNN accelerator (execute) time
43244240409,EXECUTE,163232,US,BACKEND,ROOT,Accelerator (execute) time
43244240409,EXECUTE,163085,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43244240409,EXECUTE,168807,US,BACKEND,ROOT,QNN (execute) time
43244452760,EXECUTE,173899,US,NETRUN,ROOT,Graph 0: prompt_ar128_cl3072_4_of_4
43244452760,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43244452760,EXECUTE,166079,US,BACKEND,ROOT,RPC (execute) time
43244452760,EXECUTE,164840,US,BACKEND,ROOT,QNN accelerator (execute) time
43244452760,EXECUTE,164518,US,BACKEND,ROOT,Accelerator (execute) time
43244452760,EXECUTE,164048,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43244452760,EXECUTE,173878,US,BACKEND,ROOT,QNN (execute) time
43244670405,EXECUTE,174062,US,NETRUN,ROOT,Graph 0: prompt_ar128_cl3072_4_of_4
43244670405,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43244670405,EXECUTE,167556,US,BACKEND,ROOT,RPC (execute) time
43244670405,EXECUTE,166068,US,BACKEND,ROOT,QNN accelerator (execute) time
43244670405,EXECUTE,165780,US,BACKEND,ROOT,Accelerator (execute) time
