input log file location, C:\Users\qc_de\AppData\Local\Temp\quad-bench\out\part2_of_4_prompt_ar128_cl3072_2_of_4\qnn-profiling-data_0.log
qnn-profile-viewer version, v2.32.6.250402152434_116405
qnn-net-run version, v2.32.6.250402152434_116405
Backend version, v2.45.0.260326154327
Msg Timestamp, Message, Time, Unit of Measurement, Timing Source, Event Level, Event Identifier
43198230545,INIT,1389747,US,NETRUN,ROOT,null
43198230545,INIT,999617,US,BACKEND,ROOT,RPC (load binary) time
43198230545,INIT,988023,US,BACKEND,ROOT,QNN accelerator (load binary) time
43198230545,INIT,91702,US,BACKEND,ROOT,Accelerator (load binary) time
43198230545,INIT,66816,US,BACKEND,ROOT,Accelerator (load binary) time
43198230545,INIT,91717,US,BACKEND,ROOT,Accelerator (load binary) time
43198230545,INIT,92773,US,BACKEND,ROOT,Accelerator (load binary) time
43198230545,INIT,102484,US,BACKEND,ROOT,Accelerator (load binary) time
43198230545,INIT,128122,US,BACKEND,ROOT,Accelerator (load binary) time
43198230545,INIT,96258,US,BACKEND,ROOT,Accelerator (load binary) time
43198230545,INIT,101374,US,BACKEND,ROOT,Accelerator (load binary) time
43198230545,INIT,74320,US,BACKEND,ROOT,Accelerator (load binary) time
43198230545,INIT,139381,US,BACKEND,ROOT,Accelerator (load binary) time
43198230545,INIT,1389704,US,BACKEND,ROOT,QNN (load binary) time
0,COMPOSE GRAPHS,0,US,NETRUN,ROOT,null
43208238974,DE-INIT,341544,US,NETRUN,ROOT,null
43208238974,DE-INIT,4485,US,BACKEND,ROOT,RPC (deinit) time
43208238974,DE-INIT,3480,US,BACKEND,ROOT,QNN Accelerator (deinit) time
43208238974,DE-INIT,359,US,BACKEND,ROOT,Accelerator (deinit) time
43208238974,DE-INIT,255,US,BACKEND,ROOT,Accelerator (deinit) time
43208238974,DE-INIT,269,US,BACKEND,ROOT,Accelerator (deinit) time
43208238974,DE-INIT,264,US,BACKEND,ROOT,Accelerator (deinit) time
43208238974,DE-INIT,255,US,BACKEND,ROOT,Accelerator (deinit) time
43208238974,DE-INIT,260,US,BACKEND,ROOT,Accelerator (deinit) time
43208238974,DE-INIT,262,US,BACKEND,ROOT,Accelerator (deinit) time
43208238974,DE-INIT,277,US,BACKEND,ROOT,Accelerator (deinit) time
43208238974,DE-INIT,263,US,BACKEND,ROOT,Accelerator (deinit) time
43208238974,DE-INIT,903,US,BACKEND,ROOT,Accelerator (deinit) time
43208238974,DE-INIT,341524,US,BACKEND,ROOT,QNN (deinit) time
43198675013,EXECUTE,141953,US,NETRUN,ROOT,Graph 0: prompt_ar128_cl3072_2_of_4
43198675013,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43198675013,EXECUTE,136608,US,BACKEND,ROOT,RPC (execute) time
43198675013,EXECUTE,135684,US,BACKEND,ROOT,QNN accelerator (execute) time
