input log file location, C:\Users\qc_de\AppData\Local\Temp\quad-bench\out\part2_of_4_token_ar1_cl2048_2_of_4\qnn-profiling-data_0.log
qnn-profile-viewer version, v2.32.6.250402152434_116405
qnn-net-run version, v2.32.6.250402152434_116405
Backend version, v2.45.0.260326154327
Msg Timestamp, Message, Time, Unit of Measurement, Timing Source, Event Level, Event Identifier
43149852235,INIT,1389738,US,NETRUN,ROOT,null
43149852235,INIT,1002891,US,BACKEND,ROOT,RPC (load binary) time
43149852235,INIT,989423,US,BACKEND,ROOT,QNN accelerator (load binary) time
43149852235,INIT,92348,US,BACKEND,ROOT,Accelerator (load binary) time
43149852235,INIT,66028,US,BACKEND,ROOT,Accelerator (load binary) time
43149852235,INIT,91341,US,BACKEND,ROOT,Accelerator (load binary) time
43149852235,INIT,90209,US,BACKEND,ROOT,Accelerator (load binary) time
43149852235,INIT,100954,US,BACKEND,ROOT,Accelerator (load binary) time
43149852235,INIT,130245,US,BACKEND,ROOT,Accelerator (load binary) time
43149852235,INIT,95072,US,BACKEND,ROOT,Accelerator (load binary) time
43149852235,INIT,110412,US,BACKEND,ROOT,Accelerator (load binary) time
43149852235,INIT,73801,US,BACKEND,ROOT,Accelerator (load binary) time
43149852235,INIT,135575,US,BACKEND,ROOT,Accelerator (load binary) time
43149852235,INIT,1389698,US,BACKEND,ROOT,QNN (load binary) time
0,COMPOSE GRAPHS,0,US,NETRUN,ROOT,null
43153994342,DE-INIT,349410,US,NETRUN,ROOT,null
43153994342,DE-INIT,3997,US,BACKEND,ROOT,RPC (deinit) time
43153994342,DE-INIT,3208,US,BACKEND,ROOT,QNN Accelerator (deinit) time
43153994342,DE-INIT,327,US,BACKEND,ROOT,Accelerator (deinit) time
43153994342,DE-INIT,243,US,BACKEND,ROOT,Accelerator (deinit) time
43153994342,DE-INIT,255,US,BACKEND,ROOT,Accelerator (deinit) time
43153994342,DE-INIT,246,US,BACKEND,ROOT,Accelerator (deinit) time
43153994342,DE-INIT,249,US,BACKEND,ROOT,Accelerator (deinit) time
43153994342,DE-INIT,266,US,BACKEND,ROOT,Accelerator (deinit) time
43153994342,DE-INIT,257,US,BACKEND,ROOT,Accelerator (deinit) time
43153994342,DE-INIT,250,US,BACKEND,ROOT,Accelerator (deinit) time
43153994342,DE-INIT,241,US,BACKEND,ROOT,Accelerator (deinit) time
43153994342,DE-INIT,765,US,BACKEND,ROOT,Accelerator (deinit) time
