input log file location, C:\Users\qc_de\AppData\Local\Temp\quad-bench\out\part2_of_4_token_ar1_cl3072_2_of_4\qnn-profiling-data_0.log
qnn-profile-viewer version, v2.32.6.250402152434_116405
qnn-net-run version, v2.32.6.250402152434_116405
Backend version, v2.45.0.260326154327
Msg Timestamp, Message, Time, Unit of Measurement, Timing Source, Event Level, Event Identifier
43210437207,INIT,1405214,US,NETRUN,ROOT,null
43210437207,INIT,1008954,US,BACKEND,ROOT,RPC (load binary) time
43210437207,INIT,997280,US,BACKEND,ROOT,QNN accelerator (load binary) time
43210437207,INIT,91638,US,BACKEND,ROOT,Accelerator (load binary) time
43210437207,INIT,67027,US,BACKEND,ROOT,Accelerator (load binary) time
43210437207,INIT,99005,US,BACKEND,ROOT,Accelerator (load binary) time
43210437207,INIT,96363,US,BACKEND,ROOT,Accelerator (load binary) time
43210437207,INIT,101514,US,BACKEND,ROOT,Accelerator (load binary) time
43210437207,INIT,128882,US,BACKEND,ROOT,Accelerator (load binary) time
43210437207,INIT,89801,US,BACKEND,ROOT,Accelerator (load binary) time
43210437207,INIT,103451,US,BACKEND,ROOT,Accelerator (load binary) time
43210437207,INIT,74344,US,BACKEND,ROOT,Accelerator (load binary) time
43210437207,INIT,141889,US,BACKEND,ROOT,Accelerator (load binary) time
43210437207,INIT,1405171,US,BACKEND,ROOT,QNN (load binary) time
0,COMPOSE GRAPHS,0,US,NETRUN,ROOT,null
43215809111,DE-INIT,331856,US,NETRUN,ROOT,null
43215809111,DE-INIT,3912,US,BACKEND,ROOT,RPC (deinit) time
43215809111,DE-INIT,3150,US,BACKEND,ROOT,QNN Accelerator (deinit) time
43215809111,DE-INIT,328,US,BACKEND,ROOT,Accelerator (deinit) time
43215809111,DE-INIT,240,US,BACKEND,ROOT,Accelerator (deinit) time
43215809111,DE-INIT,260,US,BACKEND,ROOT,Accelerator (deinit) time
43215809111,DE-INIT,238,US,BACKEND,ROOT,Accelerator (deinit) time
43215809111,DE-INIT,239,US,BACKEND,ROOT,Accelerator (deinit) time
43215809111,DE-INIT,248,US,BACKEND,ROOT,Accelerator (deinit) time
43215809111,DE-INIT,241,US,BACKEND,ROOT,Accelerator (deinit) time
43215809111,DE-INIT,247,US,BACKEND,ROOT,Accelerator (deinit) time
43215809111,DE-INIT,236,US,BACKEND,ROOT,Accelerator (deinit) time
43215809111,DE-INIT,769,US,BACKEND,ROOT,Accelerator (deinit) time
43215809111,DE-INIT,331837,US,BACKEND,ROOT,QNN (deinit) time
43210778586,EXECUTE,55661,US,NETRUN,ROOT,Graph 0: token_ar1_cl3072_2_of_4
43210778586,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43210778586,EXECUTE,51284,US,BACKEND,ROOT,RPC (execute) time
43210778586,EXECUTE,50644,US,BACKEND,ROOT,QNN accelerator (execute) time
43210778586,EXECUTE,50445,US,BACKEND,ROOT,Accelerator (execute) time
43210778586,EXECUTE,49316,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43210778586,EXECUTE,55631,US,BACKEND,ROOT,QNN (execute) time
43210890328,EXECUTE,53504,US,NETRUN,ROOT,Graph 0: token_ar1_cl3072_2_of_4
43210890328,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43210890328,EXECUTE,50073,US,BACKEND,ROOT,RPC (execute) time
43210890328,EXECUTE,49189,US,BACKEND,ROOT,QNN accelerator (execute) time
43210890328,EXECUTE,48947,US,BACKEND,ROOT,Accelerator (execute) time
43210890328,EXECUTE,48805,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43210890328,EXECUTE,53485,US,BACKEND,ROOT,QNN (execute) time
43210986928,EXECUTE,53340,US,NETRUN,ROOT,Graph 0: token_ar1_cl3072_2_of_4
43210986928,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43210986928,EXECUTE,50387,US,BACKEND,ROOT,RPC (execute) time
43210986928,EXECUTE,49536,US,BACKEND,ROOT,QNN accelerator (execute) time
43210986928,EXECUTE,49311,US,BACKEND,ROOT,Accelerator (execute) time
43210986928,EXECUTE,49183,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43210986928,EXECUTE,53324,US,BACKEND,ROOT,QNN (execute) time
43211079447,EXECUTE,52990,US,NETRUN,ROOT,Graph 0: token_ar1_cl3072_2_of_4
43211079447,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43211079447,EXECUTE,50169,US,BACKEND,ROOT,RPC (execute) time
43211079447,EXECUTE,49294,US,BACKEND,ROOT,QNN accelerator (execute) time
43211079447,EXECUTE,49067,US,BACKEND,ROOT,Accelerator (execute) time
43211079447,EXECUTE,48932,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43211079447,EXECUTE,52972,US,BACKEND,ROOT,QNN (execute) time
43211170847,EXECUTE,52804,US,NETRUN,ROOT,Graph 0: token_ar1_cl3072_2_of_4
43211170847,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43211170847,EXECUTE,49991,US,BACKEND,ROOT,RPC (execute) time
43211170847,EXECUTE,49203,US,BACKEND,ROOT,QNN accelerator (execute) time
43211170847,EXECUTE,48973,US,BACKEND,ROOT,Accelerator (execute) time
43211170847,EXECUTE,48825,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43211170847,EXECUTE,52787,US,BACKEND,ROOT,QNN (execute) time
43211264056,EXECUTE,53373,US,NETRUN,ROOT,Graph 0: token_ar1_cl3072_2_of_4
43211264056,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43211264056,EXECUTE,50365,US,BACKEND,ROOT,RPC (execute) time
43211264056,EXECUTE,49536,US,BACKEND,ROOT,QNN accelerator (execute) time
43211264056,EXECUTE,49310,US,BACKEND,ROOT,Accelerator (execute) time
43211264056,EXECUTE,49180,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43211264056,EXECUTE,53357,US,BACKEND,ROOT,QNN (execute) time
43211356590,EXECUTE,53453,US,NETRUN,ROOT,Graph 0: token_ar1_cl3072_2_of_4
43211356590,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43211356590,EXECUTE,50592,US,BACKEND,ROOT,RPC (execute) time
43211356590,EXECUTE,49456,US,BACKEND,ROOT,QNN accelerator (execute) time
43211356590,EXECUTE,49193,US,BACKEND,ROOT,Accelerator (execute) time
43211356590,EXECUTE,49027,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43211356590,EXECUTE,53424,US,BACKEND,ROOT,QNN (execute) time
43211455051,EXECUTE,53965,US,NETRUN,ROOT,Graph 0: token_ar1_cl3072_2_of_4
43211455051,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43211455051,EXECUTE,51233,US,BACKEND,ROOT,RPC (execute) time
43211455051,EXECUTE,49944,US,BACKEND,ROOT,QNN accelerator (execute) time
43211455051,EXECUTE,49664,US,BACKEND,ROOT,Accelerator (execute) time
43211455051,EXECUTE,49480,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43211455051,EXECUTE,53940,US,BACKEND,ROOT,QNN (execute) time
43211558903,EXECUTE,53620,US,NETRUN,ROOT,Graph 0: token_ar1_cl3072_2_of_4
43211558903,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43211558903,EXECUTE,50439,US,BACKEND,ROOT,RPC (execute) time
43211558903,EXECUTE,49494,US,BACKEND,ROOT,QNN accelerator (execute) time
43211558903,EXECUTE,49262,US,BACKEND,ROOT,Accelerator (execute) time
43211558903,EXECUTE,49118,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43211558903,EXECUTE,53600,US,BACKEND,ROOT,QNN (execute) time
43211660289,EXECUTE,53123,US,NETRUN,ROOT,Graph 0: token_ar1_cl3072_2_of_4
43211660289,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43211660289,EXECUTE,50433,US,BACKEND,ROOT,RPC (execute) time
43211660289,EXECUTE,49569,US,BACKEND,ROOT,QNN accelerator (execute) time
43211660289,EXECUTE,49335,US,BACKEND,ROOT,Accelerator (execute) time
43211660289,EXECUTE,49190,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43211660289,EXECUTE,53107,US,BACKEND,ROOT,QNN (execute) time
43211752425,EXECUTE,53004,US,NETRUN,ROOT,Graph 0: token_ar1_cl3072_2_of_4
43211752425,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43211752425,EXECUTE,50284,US,BACKEND,ROOT,RPC (execute) time
43211752425,EXECUTE,49349,US,BACKEND,ROOT,QNN accelerator (execute) time
43211752425,EXECUTE,49113,US,BACKEND,ROOT,Accelerator (execute) time
43211752425,EXECUTE,48969,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43211752425,EXECUTE,52986,US,BACKEND,ROOT,QNN (execute) time
43211844343,EXECUTE,53229,US,NETRUN,ROOT,Graph 0: token_ar1_cl3072_2_of_4
43211844343,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43211844343,EXECUTE,50370,US,BACKEND,ROOT,RPC (execute) time
43211844343,EXECUTE,49576,US,BACKEND,ROOT,QNN accelerator (execute) time
43211844343,EXECUTE,49344,US,BACKEND,ROOT,Accelerator (execute) time
43211844343,EXECUTE,49200,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43211844343,EXECUTE,53210,US,BACKEND,ROOT,QNN (execute) time
43211939236,EXECUTE,53016,US,NETRUN,ROOT,Graph 0: token_ar1_cl3072_2_of_4
43211939236,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43211939236,EXECUTE,50092,US,BACKEND,ROOT,RPC (execute) time
43211939236,EXECUTE,49232,US,BACKEND,ROOT,QNN accelerator (execute) time
43211939236,EXECUTE,49010,US,BACKEND,ROOT,Accelerator (execute) time
43211939236,EXECUTE,48878,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43211939236,EXECUTE,52998,US,BACKEND,ROOT,QNN (execute) time
43212032639,EXECUTE,53499,US,NETRUN,ROOT,Graph 0: token_ar1_cl3072_2_of_4
43212032639,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
