input log file location, C:\Users\qc_de\AppData\Local\Temp\quad-bench\out\part1_of_4_prompt_ar128_cl2048_1_of_4\qnn-profiling-data_0.log
qnn-profile-viewer version, v2.32.6.250402152434_116405
qnn-net-run version, v2.32.6.250402152434_116405
Backend version, v2.45.0.260326154327
Msg Timestamp, Message, Time, Unit of Measurement, Timing Source, Event Level, Event Identifier
43135702609,INIT,474165,US,NETRUN,ROOT,null
43135702609,INIT,230259,US,BACKEND,ROOT,RPC (load binary) time
43135702609,INIT,229723,US,BACKEND,ROOT,QNN accelerator (load binary) time
43135702609,INIT,29085,US,BACKEND,ROOT,Accelerator (load binary) time
43135702609,INIT,21373,US,BACKEND,ROOT,Accelerator (load binary) time
43135702609,INIT,21365,US,BACKEND,ROOT,Accelerator (load binary) time
43135702609,INIT,27094,US,BACKEND,ROOT,Accelerator (load binary) time
43135702609,INIT,19210,US,BACKEND,ROOT,Accelerator (load binary) time
43135702609,INIT,19205,US,BACKEND,ROOT,Accelerator (load binary) time
43135702609,INIT,25827,US,BACKEND,ROOT,Accelerator (load binary) time
43135702609,INIT,19176,US,BACKEND,ROOT,Accelerator (load binary) time
43135702609,INIT,19255,US,BACKEND,ROOT,Accelerator (load binary) time
43135702609,INIT,26198,US,BACKEND,ROOT,Accelerator (load binary) time
43135702609,INIT,474131,US,BACKEND,ROOT,QNN (load binary) time
0,COMPOSE GRAPHS,0,US,NETRUN,ROOT,null
43136042782,DE-INIT,228044,US,NETRUN,ROOT,null
43136042782,DE-INIT,3774,US,BACKEND,ROOT,RPC (deinit) time
43136042782,DE-INIT,3126,US,BACKEND,ROOT,QNN Accelerator (deinit) time
43136042782,DE-INIT,290,US,BACKEND,ROOT,Accelerator (deinit) time
43136042782,DE-INIT,219,US,BACKEND,ROOT,Accelerator (deinit) time
43136042782,DE-INIT,247,US,BACKEND,ROOT,Accelerator (deinit) time
43136042782,DE-INIT,247,US,BACKEND,ROOT,Accelerator (deinit) time
43136042782,DE-INIT,245,US,BACKEND,ROOT,Accelerator (deinit) time
43136042782,DE-INIT,288,US,BACKEND,ROOT,Accelerator (deinit) time
43136042782,DE-INIT,319,US,BACKEND,ROOT,Accelerator (deinit) time
43136042782,DE-INIT,225,US,BACKEND,ROOT,Accelerator (deinit) time
43136042782,DE-INIT,229,US,BACKEND,ROOT,Accelerator (deinit) time
43136042782,DE-INIT,721,US,BACKEND,ROOT,Accelerator (deinit) time
43136042782,DE-INIT,228030,US,BACKEND,ROOT,QNN (deinit) time
43135736146,EXECUTE,3143,US,NETRUN,ROOT,Graph 0: prompt_ar128_cl2048_1_of_4
43135736146,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43135736146,EXECUTE,1755,US,BACKEND,ROOT,RPC (execute) time
43135736146,EXECUTE,1225,US,BACKEND,ROOT,QNN accelerator (execute) time
43135736146,EXECUTE,1168,US,BACKEND,ROOT,Accelerator (execute) time
43135736146,EXECUTE,91,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43135736146,EXECUTE,3132,US,BACKEND,ROOT,QNN (execute) time
43135782696,EXECUTE,745,US,NETRUN,ROOT,Graph 0: prompt_ar128_cl2048_1_of_4
43135782696,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43135782696,EXECUTE,654,US,BACKEND,ROOT,RPC (execute) time
43135782696,EXECUTE,146,US,BACKEND,ROOT,QNN accelerator (execute) time
43135782696,EXECUTE,113,US,BACKEND,ROOT,Accelerator (execute) time
43135782696,EXECUTE,67,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43135782696,EXECUTE,731,US,BACKEND,ROOT,QNN (execute) time
43135783437,EXECUTE,590,US,NETRUN,ROOT,Graph 0: prompt_ar128_cl2048_1_of_4
43135783437,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43135783437,EXECUTE,554,US,BACKEND,ROOT,RPC (execute) time
43135783437,EXECUTE,138,US,BACKEND,ROOT,QNN accelerator (execute) time
43135783437,EXECUTE,106,US,BACKEND,ROOT,Accelerator (execute) time
43135783437,EXECUTE,69,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43135783437,EXECUTE,585,US,BACKEND,ROOT,QNN (execute) time
43135784119,EXECUTE,626,US,NETRUN,ROOT,Graph 0: prompt_ar128_cl2048_1_of_4
43135784119,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43135784119,EXECUTE,589,US,BACKEND,ROOT,RPC (execute) time
43135784119,EXECUTE,136,US,BACKEND,ROOT,QNN accelerator (execute) time
43135784119,EXECUTE,103,US,BACKEND,ROOT,Accelerator (execute) time
43135784119,EXECUTE,67,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43135784119,EXECUTE,623,US,BACKEND,ROOT,QNN (execute) time
43135784759,EXECUTE,600,US,NETRUN,ROOT,Graph 0: prompt_ar128_cl2048_1_of_4
43135784759,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43135784759,EXECUTE,580,US,BACKEND,ROOT,RPC (execute) time
43135784759,EXECUTE,135,US,BACKEND,ROOT,QNN accelerator (execute) time
43135784759,EXECUTE,104,US,BACKEND,ROOT,Accelerator (execute) time
43135784759,EXECUTE,67,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43135784759,EXECUTE,598,US,BACKEND,ROOT,QNN (execute) time
43135785424,EXECUTE,613,US,NETRUN,ROOT,Graph 0: prompt_ar128_cl2048_1_of_4
43135785424,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43135785424,EXECUTE,594,US,BACKEND,ROOT,RPC (execute) time
43135785424,EXECUTE,147,US,BACKEND,ROOT,QNN accelerator (execute) time
43135785424,EXECUTE,113,US,BACKEND,ROOT,Accelerator (execute) time
43135785424,EXECUTE,69,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43135785424,EXECUTE,611,US,BACKEND,ROOT,QNN (execute) time
43135786056,EXECUTE,595,US,NETRUN,ROOT,Graph 0: prompt_ar128_cl2048_1_of_4
43135786056,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43135786056,EXECUTE,574,US,BACKEND,ROOT,RPC (execute) time
43135786056,EXECUTE,139,US,BACKEND,ROOT,QNN accelerator (execute) time
43135786056,EXECUTE,106,US,BACKEND,ROOT,Accelerator (execute) time
43135786056,EXECUTE,68,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43135786056,EXECUTE,591,US,BACKEND,ROOT,QNN (execute) time
43135786695,EXECUTE,600,US,NETRUN,ROOT,Graph 0: prompt_ar128_cl2048_1_of_4
43135786695,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43135786695,EXECUTE,581,US,BACKEND,ROOT,RPC (execute) time
43135786695,EXECUTE,136,US,BACKEND,ROOT,QNN accelerator (execute) time
43135786695,EXECUTE,103,US,BACKEND,ROOT,Accelerator (execute) time
43135786695,EXECUTE,67,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43135786695,EXECUTE,599,US,BACKEND,ROOT,QNN (execute) time
43135787323,EXECUTE,597,US,NETRUN,ROOT,Graph 0: prompt_ar128_cl2048_1_of_4
43135787323,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43135787323,EXECUTE,578,US,BACKEND,ROOT,RPC (execute) time
43135787323,EXECUTE,134,US,BACKEND,ROOT,QNN accelerator (execute) time
43135787323,EXECUTE,103,US,BACKEND,ROOT,Accelerator (execute) time
43135787323,EXECUTE,67,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43135787323,EXECUTE,595,US,BACKEND,ROOT,QNN (execute) time
43135787956,EXECUTE,594,US,NETRUN,ROOT,Graph 0: prompt_ar128_cl2048_1_of_4
43135787956,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43135787956,EXECUTE,577,US,BACKEND,ROOT,RPC (execute) time
43135787956,EXECUTE,134,US,BACKEND,ROOT,QNN accelerator (execute) time
43135787956,EXECUTE,103,US,BACKEND,ROOT,Accelerator (execute) time
43135787956,EXECUTE,67,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
43135787956,EXECUTE,593,US,BACKEND,ROOT,QNN (execute) time
43135788592,EXECUTE,599,US,NETRUN,ROOT,Graph 0: prompt_ar128_cl2048_1_of_4
43135788592,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
43135788592,EXECUTE,580,US,BACKEND,ROOT,RPC (execute) time
43135788592,EXECUTE,135,US,BACKEND,ROOT,QNN accelerator (execute) time
43135788592,EXECUTE,103,US,BACKEND,ROOT,Accelerator (execute) time
43135788592,EXECUTE,66,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
